build_id,class,weapon,archetype,variant,primary_family,family_ids,roll_profile,total_hp,ehp,ehp_no_agi,hpr,ehpr,defense_pct,agility_pct,earth_defense,thunder_defense,water_defense,fire_defense,air_defense,hpr_raw,hpr_pct,ls,effective_ls,life_per_hit,mr,total_mr,ms,mana_per_hit,max_mana_bonus,total_mana,walk_speed,attack_tier,attack_speed_base,attack_speed_final,attacks_per_second,poison,heal_pct,main_attack_range_pct,main_attack_range_blocks,main_attack_dps,spell_1_display_avg,spell_2_display_avg,spell_3_display_avg,spell_4_display_avg,spell_display_avg_max,spell_display_avg_sum,spell_1_cost,spell_2_cost,spell_3_cost,spell_4_cost,skill_points_assigned,strength,dexterity,intelligence,defense,agility,md_pct,md_raw,sd_pct,sd_raw,damage_pct,damage_raw,source_url
ubg-resonance-resonance-acolyte-non-crafted-1,shaman,Resonance,Acolyte,non_crafted,family_unclassified,[],median,12937,17333.3482,17333.3482,-147,-196.9546,46.6882,0,275,70,675,-170,-683.55,-196,25,568,761.022,371.2418,24,49,25,16.3399,36,190,6,-7,NORMAL,SUPER_SLOW,0.51,0,0,-18,26.445,3402.3037,1827.1341,0,7938.0836,26317.0698,26317.0698,36082.2875,16.5899,3.318,26.5438,16.9217,196,75,50,76,75,-94,93,265,39,373,19,0,https://wynnbuilder.github.io/builder/#CW05uIv0sCb3okKdJDfS2eWaGQToLE4vbYZs0W+JttZld64
ubg-resonance-resonance-acolyte-non-crafted-1,shaman,Resonance,Acolyte,non_crafted,family_unclassified,[],upper_quartile_proxy,13138,17602.6535,17602.6535,-112.88,-151.2397,46.6882,0,275,70,675,-170,-627.75,-166,32,746,999.5113,487.5817,32,57,32,20.915,56,210,8,-7,NORMAL,SUPER_SLOW,0.51,0,0,-15,27.4125,4000.1403,2172.4626,0,9260.312,30459.759,30459.759,41892.5336,16.5899,3.318,26.5438,15.9263,196,75,50,76,75,-94,121,347,47,489,24,0,https://wynnbuilder.github.io/builder/#CW05uIv0sCb3okKdJDfS2eWaGQToLE4vbYZs0W+JttZld64
ubg-resonance-resonance-acolyte-non-crafted-1,shaman,Resonance,Acolyte,non_crafted,family_unclassified,[],solver_default,13218,17709.8397,17709.8397,-100.75,-134.9876,46.6882,0,275,70,675,-170,-604.5,-155,35,817,1094.6391,533.9869,41,66,40,26.1438,76,230,9,-7,NORMAL,SUPER_SLOW,0.51,0,0,-14,27.735,4249.6292,2314.5044,0,9801.9009,32159.7821,32159.7821,44276.1874,16.5899,3.318,26.5438,14.9309,196,75,50,76,75,-94,133,380,50,536,27,0,https://wynnbuilder.github.io/builder/#CW05uIv0sCb3okKdJDfS2eWaGQToLE4vbYZs0W+JttZld64
ubg-resonance-resonance-acolyte-non-crafted-1,shaman,Resonance,Acolyte,non_crafted,family_unclassified,[],maximum,13338,17870.619,17870.619,-82.2,-110.1338,46.6882,0,275,70,675,-170,-571.95,-137,40,923,1236.6608,603.268,41,66,40,26.1438,76,230,10,-7,NORMAL,SUPER_SLOW,0.51,0,0,-13,28.0575,4608.3004,2517.0937,0,10581.8208,34610.118,34610.118,47709.0325,16.5899,3.318,26.5438,14.9309,196,75,50,76,75,-94,150,430,55,605,30,0,https://wynnbuilder.github.io/builder/#CW05uIv0sCb3okKdJDfS2eWaGQToLE4vbYZs0W+JttZld64
ubg-alkatraz-alkatraz-fallen-melee-non-crafted-1,warrior,Alkatraz,Fallen,non_crafted,family_cancelstack,"[""family_cancelstack""]",median,11235,16369.0693,11235,-109.2,-159.1012,0,34.8494,517.5,159.5,-100,-100,-171,-91,-20,70,101.988,5.4264,0,25,0,0,0,100,17,6,SUPER_SLOW,SUPER_FAST,4.3,3200,0,0,2,15110.2044,16232.8656,9103.5237,18965.6035,4966.4793,18965.6035,49268.4721,40,20,40,25,192,150,80,-40,-40,45,88,466,-40,0,-12,5,https://wynnbuilder-beta.github.io/builder/#CV0B+045e42+QWw4CDI36am1b68M0eVRizxvNP
ubg-alkatraz-alkatraz-fallen-melee-non-crafted-1,warrior,Alkatraz,Fallen,non_crafted,family_cancelstack,"[""family_cancelstack""]",upper_quartile_proxy,11235,16369.0693,11235,-90.09,-131.2585,0,34.8494,517.5,159.5,-100,-100,-171,-77,-17,134,195.2341,10.3876,0,25,0,0,0,100,21,6,SUPER_SLOW,SUPER_FAST,4.3,4200,0,0,2,17538.8106,17813.2922,9962.1705,20745.3886,5391.1503,20745.3886,53912.0016,40,20,40,25,192,150,80,-40,-40,45,118,583,-40,0,-10,5,https://wynnbuilder-beta.github.io/builder/#CV0B+045e42+QWw4CDI36am1b68M0eVRizxvNP
ubg-alkatraz-alkatraz-fallen-melee-non-crafted-1,warrior,Alkatraz,Fallen,non_crafted,family_cancelstack,"[""family_cancelstack""]",solver_default,11235,16369.0693,11235,-83.52,-121.6862,0,34.8494,517.5,159.5,-100,-100,-171,-72,-16,159,231.6584,12.3256,0,25,0,0,0,100,23,6,SUPER_SLOW,SUPER_FAST,4.3,4600,0,0,2,18496.8499,18471.8033,10320.478,21495.5636,5569.5919,21495.5636,55857.4368,40,20,40,25,192,150,80,-40,-40,45,129,630,-40,0,-9,5,https://wynnbuilder-beta.github.io/builder/#CV0B+045e42+QWw4CDI36am1b68M0eVRizxvNP
ubg-alkatraz-alkatraz-fallen-melee-non-crafted-1,warrior,Alkatraz,Fallen,non_crafted,family_cancelstack,"[""family_cancelstack""]",maximum,11235,16369.0693,11235,-72.96,-106.3006,0,34.8494,517.5,159.5,-100,-100,-171,-64,-14,197,287.0233,15.2713,0,25,0,0,0,100,25,6,SUPER_SLOW,SUPER_FAST,4.3,5200,0,0,2,19967.4167,19459.57,10856.3253,22606.0869,5832.7684,22606.0869,58754.7506,40,20,40,25,192,150,80,-40,-40,45,146,700,-40,0,-8,5,https://wynnbuilder-beta.github.io/builder/#CV0B+045e42+QWw4CDI36am1b68M0eVRizxvNP
ubg-apocalypse-apocalypse-fallen-heavy-melee-standard-1,warrior,Apocalypse,Fallen,standard,family_heavy_melee,"[""family_heavy_melee""]",median,18060,58121.7663,58121.7663,0,0,68.9273,0,290,200,-737.1,800,-635,0,-168,1320,4248.1025,862.7451,-16,9,10,6.5359,22,122,2,-49,SUPER_SLOW,SUPER_SLOW,0.51,9360,0,24,2.48,22262.8222,44541.2208,0,21771.2379,5624.2271,44541.2208,71936.6858,32.4,20,35,25,200,70,65,0,145,0,0,4400,0,0,12,5,https://wynnbuilder-beta.github.io/builder/#CV0u2HtJyw0SQ05Ge0Yy4qmmjpRgBzRpF+xyf1
ubg-apocalypse-apocalypse-fallen-heavy-melee-standard-1,warrior,Apocalypse,Fallen,standard,family_heavy_melee,"[""family_heavy_melee""]",upper_quartile_proxy,18060,58121.7663,58121.7663,0,0,68.9273,0,290,200,-692.55,957.5,-635,0,-141,1733,5577.2437,1132.6797,-14,11,13,8.4967,30,130,5,-49,SUPER_SLOW,SUPER_SLOW,0.51,12285,0,32,2.64,27382.202,48698.948,0,23781.53,6146.7498,48698.948,78627.2278,29.6,20,35,25,200,70,65,0,145,0,0,5776,0,0,16,5,https://wynnbuilder-beta.github.io/builder/#CV0u2HtJyw0SQ05Ge0Yy4qmmjpRgBzRpF+xyf1
ubg-apocalypse-apocalypse-fallen-heavy-melee-standard-1,warrior,Apocalypse,Fallen,standard,family_heavy_melee,"[""family_heavy_melee""]",solver_default,18060,58121.7663,58121.7663,0,0,68.9273,0,290,200,-676.35,1020,-635,0,-129,1898,6108.2565,1240.5229,-12,13,16,10.4575,36,136,6,-49,SUPER_SLOW,SUPER_SLOW,0.51,13455,0,35,2.7,29486.6806,50663.246,0,24726.6941,6392.0159,50663.246,81781.956,27.2,20,35,25,200,70,65,0,145,0,0,6326,0,0,18,5,https://wynnbuilder-beta.github.io/builder/#CV0u2HtJyw0SQ05Ge0Yy4qmmjpRgBzRpF+xyf1
ubg-apocalypse-apocalypse-fallen-heavy-melee-standard-1,warrior,Apocalypse,Fallen,standard,family_heavy_melee,"[""family_heavy_melee""]",maximum,18060,58121.7663,58121.7663,0,0,68.9273,0,290,200,-652.05,1112.5,-635,0,-113,2145,6903.1666,1401.9608,-12,13,16,10.4575,36,136,7,-49,SUPER_SLOW,SUPER_SLOW,0.51,15210,0,39,2.78,32574.9,53267.413,0,25980.2926,6716.5754,53267.413,85964.281,27.2,20,35,25,200,70,65,0,145,0,0,7150,0,0,20,5,https://wynnbuilder-beta.github.io/builder/#CV0u2HtJyw0SQ05Ge0Yy4qmmjpRgBzRpF+xyf1
ubg-ascendancy-ascendancy-paladin-big-mac-non-crafted-1,warrior,Ascendancy,Paladin,non_crafted,family_cancelstack,"[""family_cancelstack""]",median,6016,19678.73,11878.4874,1415.88,4631.4362,46.6882,48.7897,0,-297.5,413.1,767.2,930.6,1026,38,0,0,0,10,35,-8,-1.0667,-20,136,41,0,FAST,FAST,2.5,0,13,0,2,949.4602,7309.5439,0,8759.184,5639.6108,8759.184,21708.3387,22.7038,2.9736,19.4604,11.8505,174,-293,-293,81,75,70,11,53,34,269,0,5,https://wynnbuilder.github.io/builder/#CW0XJnDJGI4OQG05gsHhJM1mTpRSmr0qlTVl9oTK3
ubg-ascendancy-ascendancy-paladin-big-mac-non-crafted-1,warrior,Ascendancy,Paladin,non_crafted,family_cancelstack,"[""family_cancelstack""]",upper_quartile_proxy,6184,20228.269,12210.2004,2017.5,6599.3746,46.6882,48.7897,0,-267.5,474.3,935.2,1135.05,1345,50,0,0,0,15,40,-7,-0.9333,-17,139,47,0,FAST,FAST,2.5,0,17,0,2,1091.1237,8705.9989,0,10395.6439,6538.1171,10395.6439,25639.7599,22.7038,1,19.4604,10.6562,174,-293,-293,81,75,70,15,69,41,353,0,5,https://wynnbuilder.github.io/builder/#CW0XJnDJGI4OQG05gsHhJM1mTpRSmr0qlTVl9oTK3
ubg-ascendancy-ascendancy-paladin-big-mac-non-crafted-1,warrior,Ascendancy,Paladin,non_crafted,family_cancelstack,"[""family_cancelstack""]",solver_default,6251,20447.4304,12342.4908,2283.15,7468.3332,46.6882,48.7897,0,-257.5,494.7,996.8,1205.55,1473,55,0,0,0,20,45,-6,-0.8,-14,142,49,0,FAST,FAST,2.5,0,19,0,2,1143.2477,9228.3464,0,11007.9089,6875.589,11007.9089,27111.8443,22.7038,1,19.4604,9.604,174,-293,-293,81,75,70,16,75,43,386,0,5,https://wynnbuilder.github.io/builder/#CW0XJnDJGI4OQG05gsHhJM1mTpRSmr0qlTVl9oTK3
ubg-ascendancy-ascendancy-paladin-big-mac-non-crafted-1,warrior,Ascendancy,Paladin,non_crafted,family_cancelstack,"[""family_cancelstack""]",maximum,6352,20777.8081,12541.9135,2697.3,8823.045,46.6882,48.7897,0,-237.5,535.5,1097.6,1325.4,1665,62,0,0,0,20,45,-6,-0.8,-14,142,53,0,FAST,FAST,2.5,0,21,0,2,1226.2092,10057.0589,0,11979.6839,7407.4208,11979.6839,29444.1636,22.7038,1,19.4604,9.604,174,-293,-293,81,75,70,18,85,47,436,0,5,https://wynnbuilder.github.io/builder/#CW0XJnDJGI4OQG05gsHhJM1mTpRSmr0qlTVl9oTK3
ubg-bloodbath-bloodbath-fallen-upperbash-non-crafted-1,warrior,Bloodbath,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",median,6310,6310,6310,0,0,0,0,-162.5,498.75,63,0,0,0,-9,493,493,109.5556,-136,-111,8,1.7778,0,142,82,0,SLOW,SLOW,1.5,11577,-10,0,2,3905.924,27757.1683,0,47826.8064,9643.7009,47826.8064,85227.6756,11.0301,15.015,28.0481,18.3584,186,110,130,55,-37,-30,50,0,76,394,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7Qu8GiXJwa6EhLQu8e11DuRa3aOoh1dy10-RJVylpE60
ubg-bloodbath-bloodbath-fallen-upperbash-non-crafted-1,warrior,Bloodbath,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,6910,6910,6910,0,0,0,0,-156,498.75,63,0,0,0,-7,646,646,143.5556,-115,-90,12,2.6667,0,142,94,0,SLOW,SLOW,1.5,12539,-8,0,2,4065.1139,30483.188,0,52605.7543,10651.0528,52605.7543,93739.9951,8.0301,15.015,25.6481,18.3584,186,110,130,55,-37,-30,50,0,83,517,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7Qu8GiXJwa6EhLQu8e11DuRa3aOoh1dy10-RJVylpE60
ubg-bloodbath-bloodbath-fallen-upperbash-non-crafted-1,warrior,Bloodbath,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",solver_default,7150,7150,7150,0,0,0,0,-154.7,498.75,63,0,0,0,-7,708,708,157.3333,-95,-70,16,3.5556,0,142,99,0,SLOW,SLOW,1.5,12923,-8,0,2,4121.3494,31554.7288,0,54455.9035,11041.6786,54455.9035,97052.3109,4.0301,14.015,23.2481,18.3584,186,110,130,55,-37,-30,50,0,86,565,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7Qu8GiXJwa6EhLQu8e11DuRa3aOoh1dy10-RJVylpE60
ubg-bloodbath-bloodbath-fallen-upperbash-non-crafted-1,warrior,Bloodbath,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",maximum,7510,7510,7510,0,0,0,0,-150.8,498.75,63,0,0,0,-6,800,800,177.7778,-95,-70,16,3.5556,0,142,106,0,SLOW,SLOW,1.5,13500,-7,0,2,4212.9438,33217.4191,0,57372.2793,11656.3468,57372.2793,102246.0452,4.0301,14.015,23.2481,18.3584,186,110,130,55,-37,-30,50,0,91,638,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7Qu8GiXJwa6EhLQu8e11DuRa3aOoh1dy10-RJVylpE60
ubg-collapse-collapse-fallen-upperscream-standard-1,warrior,Collapse,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",median,15760,35765.2315,25099.3531,271,614.9986,37.2095,35.471,459,627.3,581.4,627.3,459,271,0,168,381.2537,109.8039,22,47,2,1.3072,32,169,-6,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,6741.7688,17471.7703,0,26035.9377,19565.837,26035.9377,63073.545,30.7647,19.3824,32.3029,15.3329,158,91,55,46,55,46,53,0,11,0,0,5,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYdc6SS98H0qlrzVdDH2B
ubg-collapse-collapse-fallen-upperscream-standard-1,warrior,Collapse,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,15760,35765.2315,25099.3531,430,975.828,37.2095,35.471,594,811.8,752.4,811.8,594,430,0,221,501.5302,144.4444,30,55,9,5.8824,42,179,5,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,7426.5136,20092.9139,0,29951.2133,22535.0528,29951.2133,72579.18,30.7647,19.3824,32.3029,13.956,158,91,55,46,55,46,69,0,14,0,0,5,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYdc6SS98H0qlrzVdDH2B
ubg-collapse-collapse-fallen-upperscream-standard-1,warrior,Collapse,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",solver_default,15760,35765.2315,25099.3531,496,1125.6063,37.2095,35.471,648,885.6,820.8,885.6,648,496,0,242,549.1869,158.1699,36,61,15,9.8039,52,189,8,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,7669.2062,21173.665,0,31565.5229,23759.4718,31565.5229,76498.6597,30.7647,18.3824,32.3029,12.4869,158,91,55,46,55,46,75,0,15,0,0,5,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYdc6SS98H0qlrzVdDH2B
ubg-collapse-collapse-fallen-upperscream-standard-1,warrior,Collapse,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",maximum,15760,35765.2315,25099.3531,592,1343.4655,37.2095,35.471,729,996.3,923.4,996.3,729,592,0,273,619.5373,178.4314,36,61,15,9.8039,52,189,15,0,SUPER_SLOW,SUPER_SLOW,0.51,0,0,0,2,8079.1547,22770.657,0,33950.9726,25568.6204,33950.9726,82290.25,30.7647,18.3824,32.3029,12.4869,158,91,55,46,55,46,85,0,17,0,0,5,https://wynnbuilder-beta.github.io/builder/#CV013HxGiK4lGHgJITI15YFYdc6SS98H0qlrzVdDH2B
ubg-convergence-convergence-fallen-upperbash-standard-1,warrior,Convergence,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",median,13535,26179.0053,25388.391,0,0,46.6882,3.7173,95,-50,130,200,-142,0,47,-324,-626.6714,-130.1205,-25,0,-19,-7.6305,0,150,62,-2,NORMAL,VERY_SLOW,0.83,0,7,0,2,1720.6578,19517.2472,10967.7228,33160.6115,6948.8311,33160.6115,70594.4126,18.57,14.285,23.9497,17.1417,198,68,60,69,75,4,11,0,23,633,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3me0bEHbHgCI15WX2Fk6Sq70ylDz+xiZX1
ubg-convergence-convergence-fallen-upperbash-standard-1,warrior,Convergence,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,13535,26179.0053,25388.391,0,0,46.6882,3.7173,95,-50,130,200,-126,0,54,-276,-533.8312,-110.8434,-22,3,-16,-6.4257,0,150,72,-2,NORMAL,VERY_SLOW,0.83,0,11,0,2,1842.2776,20861.2213,11633.5086,35527.3022,7320.8601,35527.3022,75342.8922,18.57,14.285,20.7756,17.1417,198,68,60,69,75,4,15,0,26,674,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3me0bEHbHgCI15WX2Fk6Sq70ylDz+xiZX1
ubg-convergence-convergence-fallen-upperbash-standard-1,warrior,Convergence,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",solver_default,13535,26179.0053,25388.391,0,0,46.6882,3.7173,95,-50,130,200,-118,0,57,-256,-495.1478,-102.8112,-20,5,-13,-5.2209,0,150,76,-2,NORMAL,VERY_SLOW,0.83,0,13,0,2,1889.7932,21413.5576,11904.3137,36501.3007,7470.285,36501.3007,77289.457,18.57,14.285,17.313,17.1417,198,68,60,69,75,4,16,0,27,690,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3me0bEHbHgCI15WX2Fk6Sq70ylDz+xiZX1
ubg-convergence-convergence-fallen-upperbash-standard-1,warrior,Convergence,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",maximum,13535,26179.0053,25388.391,0,0,46.6882,3.7173,95,-50,130,200,-108,0,61,-227,-439.0568,-91.1647,-20,5,-13,-5.2209,0,150,82,-2,NORMAL,VERY_SLOW,0.83,0,15,0,2,1956.8252,22152.1356,12268.002,37802.9358,7672.0733,37802.9358,79895.1467,18.57,14.285,17.313,17.1417,198,68,60,69,75,4,18,0,28,715,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3me0bEHbHgCI15WX2Fk6Sq70ylDz+xiZX1
ubg-forsaken-forsaken-fallen-upperscream-standard-1,warrior,Forsaken,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",median,12910,29249.2719,14190.9258,269.5,610.587,9.0264,57.8408,-520,150.5,98,-130,364,350,-23,0,0,0,-46,-21,19,2.043,0,151,137,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,1111.9235,17785.8852,0,30343.8754,6977.883,30343.8754,55107.6436,20.4728,18.2364,21.8376,12.8016,192,35,50,70,11,90,-35,145,16,709,0,5,https://wynnbuilder.github.io/builder/#CW0cFHuJWi3-v0nE8snVCEGI3ZYSk20ylDzn-ExO0
ubg-forsaken-forsaken-fallen-upperscream-standard-1,warrior,Forsaken,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,12910,29249.2719,14190.9258,283.5,642.3059,9.0264,57.8408,-520,150.5,98,-130,364,350,-19,0,0,0,-43,-18,20,2.1505,0,151,144,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,1355.7751,19732.289,0,33655.6439,7749.2942,33655.6439,61137.2271,20.4728,17.2364,21.8376,11.9516,192,35,50,70,11,90,-35,245,22,867,0,5,https://wynnbuilder.github.io/builder/#CW0cFHuJWi3-v0nE8snVCEGI3ZYSk20ylDzn-ExO0
ubg-forsaken-forsaken-fallen-upperscream-standard-1,warrior,Forsaken,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",solver_default,12910,29249.2719,14190.9258,287,650.2356,9.0264,57.8408,-520,150.5,98,-130,364,350,-18,0,0,0,-40,-15,21,2.2581,0,151,147,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,1448.8975,20456.5235,0,34890.4212,8035.2518,34890.4212,63382.1965,20.4728,16.2364,21.8376,11.1016,192,35,50,70,11,90,-35,285,24,931,0,5,https://wynnbuilder.github.io/builder/#CW0cFHuJWi3-v0nE8snVCEGI3ZYSk20ylDzn-ExO0
ubg-forsaken-forsaken-fallen-upperscream-standard-1,warrior,Forsaken,Fallen,standard,family_spell_sustained,"[""family_spell_sustained""]",maximum,12910,29249.2719,14190.9258,294,666.095,9.0264,57.8408,-520,150.5,98,-130,364,350,-16,0,0,0,-40,-15,21,2.2581,0,151,151,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,1598.6379,21568.4481,0,36780.3068,8476.2807,36780.3068,66825.0356,20.4728,16.2364,21.8376,11.1016,192,35,50,70,11,90,-35,346,26,1026,0,5,https://wynnbuilder.github.io/builder/#CW0cFHuJWi3-v0nE8snVCEGI3ZYSk20ylDzn-ExO0
ubg-hero-hero-fallen-upperscream-non-crafted-1,warrior,Hero,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",median,8255,25955.9492,8692.863,0,0,5.037,74.3372,130,215,40,140,1083,0,-23,0,0,0,-6,19,8,0.8602,0,135,165,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,4910.022,19408.4944,0,22747.9712,21567.5637,22747.9712,63724.0293,31.0899,15.545,28.5639,12.2417,196,82,60,44,6,140,-38,1521,0,203,0,5,https://wynnbuilder-beta.github.io/builder/#CV0W9GuJ8t2uQG862nmoHEGIhcYu8G0eVhx-ER2ZE
ubg-hero-hero-fallen-upperscream-non-crafted-1,warrior,Hero,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",upper_quartile_proxy,8630,27135.0504,9087.7538,0,0,5.037,74.3372,130,215,40,140,1083,0,-11,0,0,0,-5,20,11,1.1828,0,135,192,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,5771.8078,20922.7367,0,24486.34,23254.8091,24486.34,68663.8858,31.0899,15.545,28.5639,10.8815,196,82,60,44,6,140,-17,1813,0,267,0,5,https://wynnbuilder-beta.github.io/builder/#CV0W9GuJ8t2uQG862nmoHEGIhcYu8G0eVhx-ER2ZE
ubg-hero-hero-fallen-upperscream-non-crafted-1,warrior,Hero,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",solver_default,8780,27606.6909,9245.7102,0,0,5.037,74.3372,130,215,40,140,1083,0,-8,0,0,0,-4,21,13,1.3978,0,135,202,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,6111.1679,21511.7091,0,25161.7865,23910.5704,25161.7865,70584.066,31.0899,15.545,28.5639,9.5213,196,82,60,44,6,140,-9,1929,0,292,0,5,https://wynnbuilder-beta.github.io/builder/#CV0W9GuJ8t2uQG862nmoHEGIhcYu8G0eVhx-ER2ZE
ubg-hero-hero-fallen-upperscream-non-crafted-1,warrior,Hero,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",maximum,9005,28314.1517,9482.6447,0,0,5.037,74.3372,130,215,40,140,1083,0,-1,0,0,0,-4,21,13,1.3978,0,135,218,0,VERY_FAST,VERY_FAST,3.1,0,0,0,2,6633.5937,22470.891,0,26262.0752,24981.6922,26262.0752,73714.6584,31.0899,15.545,28.5639,9.5213,196,82,60,44,6,140,3,2105,0,330,0,5,https://wynnbuilder-beta.github.io/builder/#CV0W9GuJ8t2uQG862nmoHEGIhcYu8G0eVhx-ER2ZE
ubg-idol-idol-surf-lootrun-3,warrior,Idol,,lootrun,family_spellsteal,"[""family_lootrun"",""family_spellsteal""]",median,15110,34632.7941,33858.4121,1141,2615.2229,50.4144,2.8008,75,23,862.4,498.8,75,1141,0,-250,-573.0112,-40.6504,64,89,0,0,62,241,6,0,NORMAL,NORMAL,2.05,0,-30,0,1,1003.3284,15631.5826,10549.0377,8501.8248,11112.7027,15631.5826,45795.1478,20.2511,1,15.1883,15.8448,181,3,41,146,84,3,-44,0,-8,397,0,56,https://wynnbuilder-beta.github.io/builder/#CV0Q0nd6GI4sQmu3iD2hJkmmwqKSQ10qUyvPts8XU
ubg-idol-idol-surf-lootrun-3,warrior,Idol,,lootrun,family_spellsteal,"[""family_lootrun"",""family_spellsteal""]",upper_quartile_proxy,15110,34632.7941,33858.4121,1497,3431.1908,50.4144,2.8008,75,23,952,520.3,75,1497,0,-212,-485.9135,-34.4715,81,106,0,0,81,260,8,0,NORMAL,NORMAL,2.05,0,-25,0,1,1122.8628,18015.0325,12071.9303,9775.3676,12937.9531,18015.0325,52800.2835,20.2511,1,15.1883,14.0972,181,3,41,146,84,3,-38,0,0,504,0,74,https://wynnbuilder-beta.github.io/builder/#CV0Q0nd6GI4sQmu3iD2hJkmmwqKSQ10qUyvPts8XU
ubg-idol-idol-surf-lootrun-3,warrior,Idol,,lootrun,family_spellsteal,"[""family_lootrun"",""family_spellsteal""]",solver_default,15110,34632.7941,33858.4121,1640,3758.9532,50.4144,2.8008,75,23,991.2,528.9,75,1640,0,-197,-451.5328,-32.0325,96,121,0,0,100,279,9,0,NORMAL,NORMAL,2.05,0,-24,0,1,1173.2855,19089.5194,12707.4156,10347.7,13696.4814,19089.5194,55841.1164,20.2511,1,15.1883,12.3278,181,3,41,146,84,3,-35,0,4,546,0,81,https://wynnbuilder-beta.github.io/builder/#CV0Q0nd6GI4sQmu3iD2hJkmmwqKSQ10qUyvPts8XU
ubg-idol-idol-surf-lootrun-3,warrior,Idol,,lootrun,family_spellsteal,"[""family_lootrun"",""family_spellsteal""]",maximum,15110,34632.7941,33858.4121,1853,4247.1587,50.4144,2.8008,75,23,1047.2,541.8,75,1853,0,-175,-401.1078,-28.4553,96,121,0,0,100,279,10,0,NORMAL,NORMAL,2.05,0,-21,0,1,1244.2208,20636.9473,13614.8576,11233.5966,14786.6408,20636.9473,60272.0423,20.2511,1,15.1883,12.3278,181,3,41,146,84,3,-31,0,9,610,0,91,https://wynnbuilder-beta.github.io/builder/#CV0Q0nd6GI4sQmu3iD2hJkmmwqKSQ10qUyvPts8XU
ubg-restitution-restitution-fallen-upperscream-non-crafted-1,warrior,Restitution,Fallen,non_crafted,family_spell_sustained,"[""family_spell_sustained""]",median,8378,15512.7995,13904.4516,0,0,39.7459,12.431,-97.5,270,-185,-150,-305,0,-9,-324,-599.9221,-52.6829,-13,12,-9,-1.4634,0,156,73,0,NORMAL,NORMAL,2.05,0,0,0,2,2268.8757,37006.66,0,30050.3395,22675.5793,37006.66,89732.5788,26.0644,9.7741,20.8063,16.2902,190,68,85,80,60,14,11,265,43,415,0,5,https://wynnbuilder-beta.github.io/builder/#CV0G7WM3Wi3d-Wl4ybG15EGospDSA506gNDQ-VwVdDYv20
